PID,BIAS,RELATEDNESS,REPS,MS
60,subordinate,unrelated,short,1415
60,subordinate,unrelated,short,2084
60,subordinate,unrelated,short,2221
61,dominant,related,long,1349
61,dominant,related,long,1749
61,dominant,related,long,1953
61,dominant,related,long,2025
61,dominant,related,long,2083
61,dominant,related,long,2955
61,dominant,related,long,6219
61,dominant,related,long,7394
61,dominant,related,long,
61,dominant,related,short,863
61,dominant,related,short,1334
61,dominant,related,short,1360
61,dominant,related,short,1382
61,dominant,related,short,1856
61,dominant,related,short,
61,dominant,related,short,3072
61,dominant,related,short,3718
61,dominant,related,short,5280
61,dominant,unrelated,long,912
61,dominant,unrelated,long,1218
61,dominant,unrelated,long,1491
61,dominant,unrelated,long,1513
61,dominant,unrelated,long,1779
61,dominant,unrelated,long,2036
61,dominant,unrelated,long,2065
61,dominant,unrelated,long,2603
61,dominant,unrelated,long,3689
61,dominant,unrelated,short,1150
61,dominant,unrelated,short,1424
61,dominant,unrelated,short,1470
61,dominant,unrelated,short,1526
61,dominant,unrelated,short,2701
61,dominant,unrelated,short,3088
61,dominant,unrelated,short,3135
61,dominant,unrelated,short,3765
61,dominant,unrelated,short,3782
61,filler,related,long,763
61,filler,related,long,1201
61,filler,related,long,1299
61,filler,related,long,1611
61,filler,related,long,1617
61,filler,related,long,1660
61,filler,related,long,1916
61,filler,related,long,1953
61,filler,related,long,1994
61,filler,related,long,2345
61,filler,related,long,2361
61,filler,related,long,2394
61,filler,related,long,2634
61,filler,related,long,2915
61,filler,related,long,3290
61,filler,related,short,687
61,filler,related,short,838
61,filler,related,short,919
61,filler,related,short,926
61,filler,related,short,1127
61,filler,related,short,1295
61,filler,related,short,1679
61,filler,related,short,1853
61,filler,related,short,
61,filler,related,short,2024
61,filler,related,short,2144
61,filler,related,short,2317
61,filler,related,short,2733
61,filler,related,short,3413
61,filler,related,short,4789
61,filler,unrelated,long,802
61,filler,unrelated,long,996
61,filler,unrelated,long,1617
61,filler,unrelated,long,1684
61,filler,unrelated,long,2027
61,filler,unrelated,long,2074
61,filler,unrelated,long,2105
61,filler,unrelated,long,2156
61,filler,unrelated,long,2315
61,filler,unrelated,long,2324
61,filler,unrelated,long,2499
61,filler,unrelated,long,2729
61,filler,unrelated,long,3137
61,filler,unrelated,long,3434
61,filler,unrelated,long,5705
61,filler,unrelated,short,1071
61,filler,unrelated,short,1238
61,filler,unrelated,short,1365
61,filler,unrelated,short,1598
61,filler,unrelated,short,1599
61,filler,unrelated,short,1951
61,filler,unrelated,short,2014
61,filler,unrelated,short,2046
61,filler,unrelated,short,2183
61,filler,unrelated,short,2288
61,filler,unrelated,short,2422
61,filler,unrelated,short,2702
61,filler,unrelated,short,2871
61,filler,unrelated,short,4232
61,filler,unrelated,short,4911
61,subordinate,related,long,1592
61,subordinate,related,long,
61,subordinate,related,long,2068
61,subordinate,related,long,2234
61,subordinate,related,long,
61,subordinate,related,long,3115
61,subordinate,related,long,
61,subordinate,related,long,3507
61,subordinate,related,long,4114
61,subordinate,related,short,1439
61,subordinate,related,short,1679
61,subordinate,related,short,1726
61,subordinate,related,short,1742
61,subordinate,related,short,1789
61,subordinate,related,short,
61,subordinate,related,short,2246
61,subordinate,related,short,4654
61,subordinate,related,short,4944
61,subordinate,unrelated,long,1154
61,subordinate,unrelated,long,1169
61,subordinate,unrelated,long,1675
61,subordinate,unrelated,long,1738
61,subordinate,unrelated,long,2083
61,subordinate,unrelated,long,2434
61,subordinate,unrelated,long,2467
61,subordinate,unrelated,long,2490
61,subordinate,unrelated,long,3018
61,subordinate,unrelated,short,934
61,subordinate,unrelated,short,1629
61,subordinate,unrelated,short,1655
61,subordinate,unrelated,short,1774
61,subordinate,unrelated,short,2173
61,subordinate,unrelated,short,2552
61,subordinate,unrelated,short,2736
61,subordinate,unrelated,short,3071
61,subordinate,unrelated,short,3295
62,dominant,related,long,2179
62,dominant,related,long,2330
62,dominant,related,long,2866
62,dominant,related,long,2962
62,dominant,related,long,3131
62,dominant,related,long,
62,dominant,related,long,6524
62,dominant,related,long,8482
62,dominant,related,long,
62,dominant,related,short,1791
62,dominant,related,short,1942
62,dominant,related,short,2190
62,dominant,related,short,
62,dominant,related,short,2478
62,dominant,related,short,2927
62,dominant,related,short,3134
62,dominant,related,short,
62,dominant,related,short,6048
62,dominant,unrelated,long,
62,dominant,unrelated,long,2818
62,dominant,unrelated,long,
62,dominant,unrelated,long,3122
62,dominant,unrelated,long,3498
62,dominant,unrelated,long,4035
62,dominant,unrelated,long,4370
62,dominant,unrelated,long,4746
62,dominant,unrelated,long,6794
62,dominant,unrelated,short,1574
62,dominant,unrelated,short,1766
62,dominant,unrelated,short,2231
62,dominant,unrelated,short,2286
62,dominant,unrelated,short,3566
62,dominant,unrelated,short,
62,dominant,unrelated,short,7622
62,dominant,unrelated,short,
62,dominant,unrelated,short,13430
62,filler,related,long,1586
62,filler,related,long,1762
62,filler,related,long,2378
62,filler,related,long,2496
62,filler,related,long,2513
62,filler,related,long,2833
62,filler,related,long,2994
62,filler,related,long,3091
62,filler,related,long,3411
62,filler,related,long,3426
62,filler,related,long,3794
62,filler,related,long,4130
62,filler,related,long,4274
62,filler,related,long,5914
62,filler,related,long,6450
62,filler,related,short,2158
62,filler,related,short,2430
62,filler,related,short,2470
62,filler,related,short,2845
62,filler,related,short,2871
62,filler,related,short,2903
62,filler,related,short,2918
62,filler,related,short,3350
62,filler,related,short,3582
62,filler,related,short,4470
62,filler,related,short,4622
62,filler,related,short,
62,filler,related,short,5641
62,filler,related,short,6854
62,filler,related,short,
62,filler,unrelated,long,
62,filler,unrelated,long,1978
62,filler,unrelated,long,
62,filler,unrelated,long,2154
62,filler,unrelated,long,
62,filler,unrelated,long,2322
62,filler,unrelated,long,2402
62,filler,unrelated,long,2425
62,filler,unrelated,long,2793
62,filler,unrelated,long,3138
62,filler,unrelated,long,3154
62,filler,unrelated,long,
62,filler,unrelated,long,4304
62,filler,unrelated,long,5578
62,filler,unrelated,long,5674
62,filler,unrelated,short,1950
62,filler,unrelated,short,
62,filler,unrelated,short,
62,filler,unrelated,short,3126
62,filler,unrelated,short,3278
62,filler,unrelated,short,3390
62,filler,unrelated,short,
62,filler,unrelated,short,3894
62,filler,unrelated,short,3926
62,filler,unrelated,short,4934
62,filler,unrelated,short,
62,filler,unrelated,short,7830
62,filler,unrelated,short,7982
62,filler,unrelated,short,9157
62,filler,unrelated,short,
62,subordinate,related,long,1898
62,subordinate,related,long,2026
62,subordinate,related,long,2154
62,subordinate,related,long,2306
62,subordinate,related,long,2770
62,subordinate,related,long,2858
62,subordinate,related,long,3162
62,subordinate,related,long,5098
62,subordinate,related,long,
62,subordinate,related,short,1910
62,subordinate,related,short,
62,subordinate,related,short,2993
62,subordinate,related,short,
62,subordinate,related,short,
62,subordinate,related,short,3471
62,subordinate,related,short,3622
62,subordinate,related,short,5750
62,subordinate,related,short,7999
62,subordinate,unrelated,long,2458
62,subordinate,unrelated,long,2906
62,subordinate,unrelated,long,4330
62,subordinate,unrelated,long,
62,subordinate,unrelated,long,4770
62,subordinate,unrelated,long,5474
62,subordinate,unrelated,long,6074
62,subordinate,unrelated,long,6916
62,subordinate,unrelated,long,9307
62,subordinate,unrelated,short,
62,subordinate,unrelated,short,2647
62,subordinate,unrelated,short,2902
62,subordinate,unrelated,short,3734
62,subordinate,unrelated,short,5422
62,subordinate,unrelated,short,6638
62,subordinate,unrelated,short,7134
62,subordinate,unrelated,short,9126
62,subordinate,unrelated,short,10311
63,dominant,related,long,770
63,dominant,related,long,810
63,dominant,related,long,835
63,dominant,related,long,849
63,dominant,related,long,865
63,dominant,related,long,889
63,dominant,related,long,1010
63,dominant,related,long,
63,dominant,related,long,
63,dominant,related,short,678
63,dominant,related,short,703
63,dominant,related,short,710
63,dominant,related,short,767
63,dominant,related,short,909
63,dominant,related,short,973
63,dominant,related,short,991
63,dominant,related,short,1069
63,dominant,related,short,1093
63,dominant,unrelated,long,849
63,dominant,unrelated,long,881
63,dominant,unrelated,long,930
63,dominant,unrelated,long,1003
63,dominant,unrelated,long,1018
63,dominant,unrelated,long,1090
63,dominant,unrelated,long,1171
63,dominant,unrelated,long,1201
63,dominant,unrelated,long,1210
63,dominant,unrelated,short,879
63,dominant,unrelated,short,974
63,dominant,unrelated,short,1086
63,dominant,unrelated,short,
63,dominant,unrelated,short,1213
63,dominant,unrelated,short,1270
63,dominant,unrelated,short,1295
63,dominant,unrelated,short,1597
63,dominant,unrelated,short,1608
63,filler,related,long,642
63,filler,related,long,674
63,filler,related,long,688
63,filler,related,long,728
63,filler,related,long,762
63,filler,related,long,811
63,filler,related,long,833
63,filler,related,long,
63,filler,related,long,890
63,filler,related,long,898
63,filler,related,long,954
63,filler,related,long,977
63,filler,related,long,1041
63,filler,related,long,1149
63,filler,related,long,1211
63,filler,related,short,574
63,filler,related,short,629
63,filler,related,short,734
63,filler,related,short,759
63,filler,related,short,790
63,filler,related,short,798
63,filler,related,short,813
63,filler,related,short,814
63,filler,related,short,903
63,filler,related,short,1087
63,filler,related,short,1102
63,filler,related,short,1246
63,filler,related,short,1405
63,filler,related,short,1405
63,filler,related,short,
63,filler,unrelated,long,756
63,filler,unrelated,long,794
63,filler,unrelated,long,810
63,filler,unrelated,long,840
63,filler,unrelated,long,867
63,filler,unrelated,long,882
63,filler,unrelated,long,977
63,filler,unrelated,long,1001
63,filler,unrelated,long,1011
63,filler,unrelated,long,1058
63,filler,unrelated,long,1169
63,filler,unrelated,long,1252
63,filler,unrelated,long,1259
63,filler,unrelated,long,1403
63,filler,unrelated,long,1442
63,filler,unrelated,short,702
63,filler,unrelated,short,789
63,filler,unrelated,short,869
63,filler,unrelated,short,992
63,filler,unrelated,short,1013
63,filler,unrelated,short,1014
63,filler,unrelated,short,1055
63,filler,unrelated,short,1062
63,filler,unrelated,short,1102
63,filler,unrelated,short,1151
63,filler,unrelated,short,1181
63,filler,unrelated,short,1286
63,filler,unrelated,short,1333
63,filler,unrelated,short,
63,filler,unrelated,short,1479
63,subordinate,related,long,705
63,subordinate,related,long,842
63,subordinate,related,long,881
63,subordinate,related,long,884
63,subordinate,related,long,906
63,subordinate,related,long,
63,subordinate,related,long,1298
63,subordinate,related,long,
63,subordinate,related,long,1666
63,subordinate,related,short,773
63,subordinate,related,short,806
63,subordinate,related,short,806
63,subordinate,related,short,966
63,subordinate,related,short,
63,subordinate,related,short,1174
63,subordinate,related,short,
63,subordinate,related,short,1414
63,subordinate,related,short,1502
63,subordinate,unrelated,long,881
63,subordinate,unrelated,long,905
63,subordinate,unrelated,long,952
63,subordinate,unrelated,long,954
63,subordinate,unrelated,long,985
63,subordinate,unrelated,long,1194
63,subordinate,unrelated,long,1243
63,subordinate,unrelated,long,1337
63,subordinate,unrelated,long,
63,subordinate,unrelated,short,1014
63,subordinate,unrelated,short,1119
63,subordinate,unrelated,short,1223
63,subordinate,unrelated,short,1342
63,subordinate,unrelated,short,1374
63,subordinate,unrelated,short,1477
63,subordinate,unrelated,short,1518
63,subordinate,unrelated,short,1653
63,subordinate,unrelated,short,1742
64,dominant,related,long,1426
64,dominant,related,long,1865
64,dominant,related,long,2130
64,dominant,related,long,2220
64,dominant,related,long,2322
64,dominant,related,long,2666
64,dominant,related,long,2738
64,dominant,related,long,2915
64,dominant,related,long,3172
64,dominant,related,short,1215
64,dominant,related,short,1503
64,dominant,related,short,1573
64,dominant,related,short,1631
64,dominant,related,short,
64,dominant,related,short,2055
64,dominant,related,short,3687
64,dominant,related,short,
64,dominant,related,short,7455
64,dominant,unrelated,long,1914
64,dominant,unrelated,long,2051
64,dominant,unrelated,long,2348
64,dominant,unrelated,long,2819
64,dominant,unrelated,long,2859
64,dominant,unrelated,long,2867
64,dominant,unrelated,long,2882
64,dominant,unrelated,long,2938
64,dominant,unrelated,long,6091
64,dominant,unrelated,short,1191
64,dominant,unrelated,short,1222
64,dominant,unrelated,short,1223
64,dominant,unrelated,short,1793
64,dominant,unrelated,short,2175
64,dominant,unrelated,short,2440
64,dominant,unrelated,short,2608
64,dominant,unrelated,short,2631
64,dominant,unrelated,short,4656
64,filler,related,long,882
64,filler,related,long,1185
64,filler,related,long,1210
64,filler,related,long,1235
64,filler,related,long,1346
64,filler,related,long,1419
64,filler,related,long,1498
64,filler,related,long,1563
64,filler,related,long,1772
64,filler,related,long,2028
64,filler,related,long,2427
64,filler,related,long,2594
64,filler,related,long,
64,filler,related,long,
64,filler,related,long,
64,filler,related,short,
64,filler,related,short,1021
64,filler,related,short,1064
64,filler,related,short,1118
64,filler,related,short,1550
64,filler,related,short,1855
64,filler,related,short,1856
64,filler,related,short,
64,filler,related,short,2264
64,filler,related,short,2495
64,filler,related,short,2798
64,filler,related,short,2992
64,filler,related,short,3207
64,filler,related,short,3334
